Roll Number,Total Marks,Rank
508437,804,27747
500144,804,27748
538759,804,27749
511393,804,27750
503617,804,27751
503131,804,27752
528973,804,27753
546426,804,27754
543992,804,27755
500512,804,27756
500072,804,27757
517343,804,27758
527567,804,27759
525381,804,27760
537344,804,27761
517391,804,27762
541017,804,27763
519856,804,27764
530553,804,27765
510403,804,27766
519832,804,27767
545712,804,27768
516138,804,27769
540876,804,27770
509244,804,27771
533053,804,27772
533292,804,27773
549328,804,27774
514112,804,27775
548429,804,27776
517040,804,27777
510541,804,27778
550665,804,27779
542763,804,27780
537118,804,27781
533679,804,27782
514792,804,27783
520409,804,27784
521663,804,27785
536356,804,27786
545432,804,27787
549411,804,27788
547377,804,27789
501548,804,27790
509087,804,27791
506689,804,27792
543422,804,27793
534786,804,27794
503750,804,27795
508778,804,27796
515011,804,27797
509041,804,27798
546272,804,27799
510803,804,27800
550598,804,27801
533349,804,27802
506551,804,27803
538401,804,27804
536949,804,27805
517214,804,27806
547257,804,27807
508985,804,27808
521517,804,27809
515621,804,27810
517346,804,27811
501237,804,27812
514472,804,27813
520668,804,27814
501970,804,27815
536580,804,27816
500136,804,27817
506626,804,27818
520367,804,27819
538403,804,27820
515328,804,27821
505193,804,27822
533197,804,27823
501069,804,27824
529652,804,27825
543181,804,27826
518751,804,27827
504345,804,27828
502459,804,27829
532174,804,27830
537613,804,27831
543289,804,27832
526280,804,27833
547762,804,27834
535840,804,27835
507324,804,27836
500848,804,27837
542645,804,27838
531491,804,27839
503412,804,27840
501103,804,27841
505007,804,27842
521334,804,27843
544991,804,27844
535792,804,27845
540274,804,27846
545904,804,27847
537623,804,27848
533223,804,27849
516733,804,27850
509713,804,27851
513334,804,27852
540094,804,27853
550266,804,27854
519040,804,27855
529861,804,27856
529855,804,27857
542617,804,27858
543111,804,27859
512370,804,27860
509747,804,27861
536006,804,27862
532390,804,27863
526375,804,27864
530166,804,27865
526324,804,27866
513092,804,27867
512566,804,27868
550375,804,27869
542437,804,27870
532503,804,27871
540599,804,27872
500236,804,27873
545022,804,27874
539610,804,27875
513932,804,27876
514003,804,27877
518523,804,27878
530071,804,27879
542457,804,27880
507554,804,27881
545106,804,27882
540679,804,27883
545112,804,27884
516982,804,27885
530485,804,27886
541832,804,27887
518061,804,27888
531092,804,27889
526253,804,27890
530383,804,27891
543215,804,27892
511953,804,27893
533777,804,27894
522328,803,27895
527369,803,27896
549486,803,27897
518361,803,27898
502496,803,27899
544644,803,27900
524743,803,27901
502882,803,27902
520609,803,27903
504273,803,27904
510727,803,27905
539684,803,27906
510682,803,27907
512664,803,27908
534679,803,27909
523279,803,27910
530174,803,27911
550634,803,27912
524618,803,27913
501848,803,27914
523016,803,27915
539484,803,27916
549586,803,27917
548816,803,27918
510762,803,27919
534514,803,27920
515347,803,27921
515380,803,27922
510685,803,27923
515400,803,27924
522283,803,27925
512870,803,27926
530037,803,27927
501851,803,27928
539760,803,27929
513063,803,27930
523274,803,27931
534598,803,27932
546210,803,27933
518461,803,27934
534476,803,27935
512992,803,27936
530190,803,27937
529055,803,27938
512938,803,27939
548648,803,27940
506746,803,27941
536678,803,27942
545306,803,27943
547157,803,27944
522687,803,27945
507265,803,27946
529444,803,27947
514188,803,27948
541003,803,27949
541025,803,27950
544082,803,27951
508061,803,27952
513777,803,27953
502030,803,27954
502029,803,27955
520054,803,27956
526961,803,27957
549033,803,27958
508001,803,27959
549624,803,27960
540861,803,27961
531476,803,27962
511665,803,27963
501505,803,27964
507191,803,27965
540837,803,27966
536385,803,27967
525678,803,27968
531980,803,27969
531474,803,27970
540866,803,27971
500961,803,27972
545070,803,27973
504548,803,27974
538906,803,27975
504668,803,27976
535483,803,27977
548926,803,27978
539401,803,27979
529816,803,27980
525134,803,27981
507439,803,27982
518261,803,27983
503986,803,27984
512398,803,27985
531762,803,27986
513611,803,27987
536634,803,27988
518970,803,27989
545463,803,27990
514860,803,27991
501435,803,27992
544476,803,27993
540235,803,27994
530738,803,27995
527214,803,27996
546595,803,27997
517716,803,27998
513500,803,27999
511050,803,28000
526006,803,28001
536552,803,28002
517762,803,28003
536543,803,28004
540343,803,28005
545777,803,28006
525250,803,28007
504388,803,28008
526801,803,28009
511181,803,28010
531137,803,28011
512049,803,28012
543479,803,28013
510389,803,28014
509696,803,28015
547796,803,28016
509717,803,28017
547764,803,28018
528770,803,28019
528781,803,28020
521943,803,28021
527701,803,28022
527688,803,28023
542096,803,28024
547666,803,28025
528893,803,28026
510208,803,28027
500455,803,28028
524084,803,28029
547871,803,28030
503031,803,28031
508642,803,28032
503164,803,28033
516828,803,28034
516832,803,28035
542999,803,28036
531351,803,28037
521630,803,28038
528390,803,28039
524199,803,28040
533235,803,28041
542730,803,28042
543060,803,28043
508700,803,28044
501656,803,28045
509381,803,28046
501615,803,28047
547631,803,28048
503446,803,28049
522222,803,28050
502567,802,28051
522311,802,28052
530632,802,28053
536801,802,28054
507918,802,28055
502558,802,28056
504022,802,28057
539787,802,28058
533169,802,28059
514364,802,28060
533081,802,28061
506845,802,28062
512750,802,28063
545471,802,28064
527409,802,28065
543438,802,28066
510929,802,28067
536521,802,28068
501727,802,28069
521118,802,28070
529568,802,28071
522310,802,28072
502573,802,28073
521223,802,28074
544760,802,28075
503958,802,28076
513076,802,28077
507510,802,28078
550615,802,28079
510726,802,28080
523615,802,28081
521472,802,28082
523246,802,28083
531193,802,28084
534622,802,28085
542480,802,28086
525362,802,28087
528650,802,28088
517034,802,28089
543493,802,28090
517295,802,28091
547050,802,28092
535760,802,28093
518863,802,28094
550460,802,28095
548314,802,28096
544400,802,28097
502646,802,28098
512258,802,28099
531167,802,28100
531244,802,28101
510239,802,28102
516378,802,28103
546255,802,28104
523601,802,28105
537037,802,28106
544263,802,28107
512139,802,28108
522837,802,28109
546921,802,28110
534145,802,28111
527636,802,28112
541423,802,28113
519336,802,28114
526521,802,28115
540191,802,28116
517417,802,28117
531311,802,28118
537384,802,28119
534342,802,28120
531752,802,28121
505291,802,28122
512554,802,28123
534062,802,28124
517275,802,28125
511962,802,28126
534080,802,28127
529683,802,28128
549523,802,28129
518954,802,28130
501390,802,28131
529873,802,28132
536556,802,28133
522940,802,28134
523621,802,28135
519196,802,28136
548827,802,28137
532202,802,28138
535949,802,28139
523392,802,28140
508681,802,28141
516529,802,28142
533824,802,28143
538919,802,28144
532934,802,28145
515308,802,28146
545209,802,28147
541237,802,28148
510018,802,28149
549797,802,28150
510423,802,28151
524544,802,28152
531911,802,28153
508806,802,28154
529082,802,28155
529083,802,28156
525966,802,28157
536174,802,28158
513879,802,28159
503647,802,28160
538754,802,28161
538154,802,28162
533770,802,28163
516176,802,28164
504507,802,28165
501814,802,28166
532905,802,28167
513728,802,28168
517920,802,28169
547678,802,28170
541180,802,28171
534417,802,28172
541157,802,28173
537773,802,28174
538167,802,28175
517902,802,28176
522597,802,28177
549823,802,28178
522276,802,28179
515271,802,28180
510135,802,28181
528982,802,28182
543930,802,28183
509466,802,28184
536035,802,28185
550470,802,28186
542692,802,28187
517950,802,28188
536924,802,28189
523745,802,28190
533297,802,28191
545101,802,28192
517965,802,28193
536007,802,28194
541820,802,28195
533715,802,28196
544786,802,28197
513388,802,28198
503229,802,28199
511457,802,28200
517303,802,28201
520378,802,28202
543405,802,28203
513895,802,28204
505121,802,28205
536099,802,28206
517978,802,28207
533375,802,28208
547924,802,28209
525936,802,28210
506523,802,28211
516737,802,28212
521309,802,28213
539323,802,28214
528024,802,28215
515812,802,28216
538141,801,28217
519354,801,28218
522816,801,28219
528113,801,28220
541111,801,28221
519462,801,28222
522643,801,28223
509875,801,28224
500798,801,28225
500776,801,28226
529491,801,28227
532565,801,28228
521609,801,28229
534212,801,28230
540693,801,28231
501271,801,28232
508441,801,28233
500239,801,28234
545470,801,28235
543307,801,28236
550778,801,28237
544070,801,28238
511304,801,28239
511876,801,28240
522614,801,28241
520980,801,28242
503524,801,28243
532496,801,28244
522793,801,28245
550377,801,28246
531685,801,28247
534153,801,28248
542955,801,28249
522826,801,28250
536442,801,28251
536985,801,28252
550906,801,28253
507368,801,28254
528581,801,28255
542604,801,28256
513394,801,28257
506364,801,28258
502048,801,28259
539113,801,28260
550880,801,28261
548866,801,28262
539480,801,28263
526037,801,28264
504630,801,28265
527864,801,28266
506942,801,28267
536403,801,28268
507130,801,28269
537606,801,28270
536377,801,28271
521404,801,28272
500171,801,28273
508699,801,28274
545063,801,28275
525773,801,28276
531377,801,28277
523440,801,28278
509264,801,28279
530541,801,28280
536384,801,28281
544981,801,28282
539070,801,28283
502179,801,28284
528499,801,28285
528498,801,28286
549004,801,28287
506934,801,28288
508724,801,28289
531857,801,28290
546809,801,28291
548040,801,28292
541795,801,28293
536544,801,28294
540041,801,28295
529893,801,28296
518930,801,28297
504226,801,28298
533139,801,28299
528656,801,28300
522941,801,28301
521544,801,28302
519203,801,28303
512265,801,28304
540344,801,28305
545419,801,28306
522830,801,28307
512613,801,28308
533152,801,28309
516893,801,28310
539936,801,28311
518501,801,28312
516994,801,28313
502999,801,28314
518554,801,28315
528462,801,28316
525347,801,28317
505022,801,28318
501772,801,28319
518725,801,28320
542382,801,28321
507598,801,28322
535802,801,28323
530660,801,28324
517812,801,28325
521869,801,28326
532719,801,28327
536342,801,28328
547446,801,28329
528974,801,28330
538054,801,28331
543663,801,28332
541689,801,28333
527445,801,28334
516655,801,28335
510602,801,28336
515345,801,28337
529162,801,28338
520672,801,28339
531630,801,28340
504810,801,28341
528966,801,28342
500489,801,28343
510869,801,28344
527461,801,28345
534630,801,28346
547645,801,28347
531243,801,28348
537458,801,28349
515585,801,28350
547626,801,28351
508242,801,28352
523830,801,28353
520735,801,28354
527512,801,28355
510733,801,28356
548513,801,28357
510708,800,28358
537453,800,28359
544060,800,28360
520644,800,28361
507480,800,28362
500490,800,28363
543716,800,28364
533439,800,28365
514871,800,28366
507824,800,28367
528201,800,28368
511976,800,28369
528787,800,28370
538340,800,28371
532494,800,28372
513115,800,28373
530986,800,28374
527668,800,28375
542858,800,28376
504128,800,28377
503233,800,28378
536008,800,28379
541359,800,28380
542146,800,28381
534260,800,28382
501734,800,28383
513481,800,28384
543957,800,28385
506612,800,28386
500775,800,28387
500333,800,28388
511540,800,28389
527494,800,28390
539180,800,28391
516004,800,28392
524158,800,28393
502167,800,28394
515990,800,28395
547928,800,28396
511586,800,28397
502343,800,28398
507457,800,28399
520431,800,28400
522119,800,28401
528196,800,28402
500982,800,28403
509239,800,28404
529101,800,28405
528025,800,28406
508419,800,28407
543996,800,28408
515080,800,28409
524066,800,28410
503965,800,28411
550440,800,28412
504620,800,28413
523276,800,28414
514264,800,28415
549480,800,28416
543255,800,28417
526518,800,28418
531062,800,28419
523957,800,28420
546842,800,28421
543660,800,28422
525179,800,28423
503184,800,28424
515913,800,28425
550580,800,28426
519252,800,28427
538419,800,28428
507604,800,28429
528066,800,28430
512768,800,28431
539921,800,28432
523963,800,28433
512970,800,28434
503718,800,28435
523543,800,28436
512472,800,28437
502007,800,28438
543277,800,28439
541481,800,28440
529863,800,28441
533405,800,28442
504685,800,28443
514517,800,28444
519148,800,28445
517421,800,28446
525206,800,28447
512611,800,28448
515925,800,28449
517664,800,28450
516089,800,28451
537027,800,28452
539658,800,28453
532457,800,28454
541416,800,28455
545445,800,28456
529696,800,28457
541414,800,28458
546922,800,28459
549729,800,28460
540359,800,28461
535445,800,28462
540456,800,28463
523252,800,28464
525030,800,28465
549143,800,28466
546348,800,28467
519346,800,28468
541568,800,28469
544673,800,28470
547414,800,28471
506899,800,28472
500206,800,28473
510287,800,28474
502824,800,28475
514313,800,28476
533317,800,28477
512844,800,28478
539753,800,28479
544278,800,28480
516962,800,28481
545866,800,28482
542252,800,28483
514343,800,28484
540953,800,28485
529110,800,28486
501113,800,28487
506442,800,28488
547672,800,28489
520236,800,28490
536972,800,28491
511104,800,28492
548984,800,28493
534522,800,28494
548955,800,28495
545196,800,28496
510571,800,28497
500762,800,28498
515860,800,28499
510085,800,28500
538809,800,28501
541686,800,28502
549798,800,28503
504525,800,28504
536741,800,28505
503566,800,28506
510056,800,28507
523493,800,28508
538175,800,28509
510032,800,28510
528858,800,28511
508217,800,28512
532641,800,28513
541124,800,28514
511172,800,28515
533522,800,28516
543752,800,28517
541302,800,28518
548349,800,28519
537459,800,28520
521659,800,28521
520299,800,28522
545798,800,28523
522519,800,28524
527113,800,28525
513923,800,28526
523413,800,28527
546134,800,28528
534483,800,28529
534427,800,28530
531769,799,28531
505083,799,28532
504604,799,28533
506906,799,28534
529317,799,28535
513818,799,28536
547772,799,28537
526978,799,28538
536980,799,28539
506648,799,28540
503518,799,28541
507179,799,28542
542974,799,28543
533358,799,28544
537226,799,28545
503058,799,28546
527446,799,28547
516676,799,28548
522255,799,28549
538940,799,28550
508353,799,28551
543673,799,28552
518499,799,28553
533154,799,28554
547655,799,28555
513093,799,28556
530141,799,28557
513152,799,28558
509230,799,28559
540575,799,28560
539547,799,28561
549418,799,28562
500108,799,28563
503678,799,28564
521821,799,28565
547208,799,28566
542069,799,28567
500636,799,28568
511023,799,28569
527010,799,28570
548484,799,28571
531814,799,28572
539588,799,28573
532997,799,28574
547605,799,28575
504967,799,28576
530688,799,28577
547862,799,28578
535918,799,28579
519439,799,28580
545562,799,28581
514467,799,28582
527998,799,28583
543655,799,28584
541224,799,28585
523060,799,28586
521492,799,28587
507726,799,28588
527336,799,28589
504164,799,28590
511063,799,28591
546850,799,28592
530732,799,28593
512306,799,28594
537659,799,28595
523788,799,28596
542276,799,28597
529823,799,28598
531955,799,28599
522509,799,28600
540256,799,28601
506758,799,28602
528447,799,28603
550562,799,28604
514433,799,28605
508872,799,28606
546766,799,28607
506759,799,28608
534125,799,28609
504962,799,28610
507741,799,28611
522887,799,28612
526761,799,28613
546167,799,28614
545726,799,28615
527326,799,28616
509710,799,28617
521033,799,28618
513996,799,28619
537022,799,28620
533120,799,28621
535843,799,28622
516679,799,28623
544524,799,28624
501448,799,28625
510536,799,28626
533121,799,28627
509553,799,28628
519304,799,28629
530451,799,28630
510839,799,28631
532383,799,28632
530002,799,28633
519281,799,28634
512323,799,28635
506943,799,28636
502257,799,28637
504217,799,28638
537383,799,28639
515479,799,28640
529272,799,28641
507007,799,28642
510638,799,28643
510410,799,28644
545479,799,28645
510445,799,28646
540900,799,28647
534283,799,28648
517580,799,28649
525946,799,28650
520470,799,28651
528227,799,28652
546280,799,28653
528714,799,28654
531611,799,28655
510969,799,28656
523981,799,28657
500493,799,28658
528207,799,28659
513698,799,28660
508847,799,28661
539315,799,28662
528557,799,28663
537762,799,28664
504874,799,28665
546655,799,28666
527491,799,28667
517869,799,28668
502419,799,28669
507008,799,28670
502421,799,28671
522656,799,28672
529442,799,28673
544059,799,28674
506670,799,28675
522229,799,28676
533034,799,28677
533093,799,28678
536398,799,28679
519898,799,28680
509537,799,28681
543928,799,28682
549447,799,28683
530293,799,28684
535203,799,28685
536960,799,28686
502671,799,28687
536461,799,28688
533722,799,28689
510914,799,28690
511514,799,28691
525972,799,28692
547691,799,28693
513407,798,28694
550667,798,28695
523795,798,28696
527898,798,28697
534538,798,28698
522890,798,28699
529528,798,28700
522230,798,28701
532276,798,28702
523283,798,28703
541198,798,28704
515097,798,28705
531115,798,28706
519728,798,28707
521411,798,28708
528485,798,28709
536881,798,28710
547317,798,28711
544915,798,28712
503451,798,28713
541284,798,28714
534258,798,28715
508838,798,28716
503447,798,28717
535838,798,28718
540336,798,28719
503719,798,28720
535839,798,28721
533751,798,28722
515342,798,28723
500874,798,28724
536542,798,28725
519900,798,28726
525662,798,28727
513543,798,28728
547613,798,28729
528575,798,28730
546380,798,28731
519868,798,28732
537346,798,28733
537299,798,28734
536115,798,28735
500612,798,28736
542950,798,28737
542336,798,28738
538231,798,28739
512637,798,28740
516723,798,28741
500091,798,28742
534115,798,28743
533243,798,28744
503169,798,28745
506761,798,28746
510573,798,28747
532094,798,28748
529090,798,28749
519924,798,28750
536850,798,28751
539867,798,28752
500338,798,28753
529958,798,28754
539888,798,28755
530567,798,28756
531565,798,28757
541251,798,28758
525186,798,28759
536522,798,28760
509251,798,28761
502062,798,28762
527960,798,28763
513762,798,28764
512835,798,28765
526136,798,28766
517909,798,28767
537382,798,28768
523256,798,28769
533080,798,28770
509100,798,28771
527890,798,28772
529390,798,28773
502777,798,28774
538983,798,28775
521575,798,28776
515869,798,28777
506449,798,28778
518118,798,28779
517039,798,28780
526957,798,28781
513841,798,28782
509603,798,28783
516249,798,28784
510748,798,28785
541415,798,28786
533902,798,28787
500506,798,28788
519442,798,28789
507530,798,28790
514225,798,28791
500632,798,28792
547733,798,28793
528785,798,28794
509549,798,28795
530129,798,28796
509539,798,28797
538183,798,28798
542998,798,28799
518100,798,28800
529242,798,28801
513060,798,28802
526087,798,28803
506705,798,28804
549113,798,28805
513793,798,28806
550710,798,28807
541056,798,28808
530917,798,28809
506937,798,28810
527006,798,28811
523231,798,28812
527432,798,28813
539384,798,28814
548457,798,28815
502553,798,28816
541720,798,28817
508584,798,28818
542037,798,28819
502689,798,28820
542448,798,28821
545548,798,28822
531991,798,28823
537308,798,28824
546498,798,28825
546358,798,28826
538379,798,28827
526743,798,28828
500951,798,28829
547264,798,28830
521205,798,28831
548871,798,28832
541021,798,28833
510863,798,28834
518652,797,28835
512548,797,28836
500573,797,28837
518349,797,28838
547561,797,28839
531989,797,28840
506438,797,28841
524596,797,28842
550909,797,28843
531265,797,28844
503051,797,28845
535721,797,28846
514128,797,28847
500702,797,28848
516643,797,28849
542501,797,28850
505279,797,28851
504843,797,28852
530164,797,28853
542664,797,28854
546522,797,28855
517299,797,28856
509531,797,28857
517817,797,28858
518312,797,28859
549162,797,28860
508646,797,28861
540052,797,28862
512540,797,28863
543577,797,28864
513424,797,28865
512771,797,28866
548163,797,28867
523313,797,28868
517011,797,28869
512716,797,28870
530397,797,28871
528941,797,28872
509372,797,28873
531312,797,28874
509320,797,28875
513844,797,28876
538813,797,28877
545206,797,28878
504317,797,28879
550012,797,28880
513478,797,28881
507004,797,28882
522189,797,28883
526118,797,28884
500160,797,28885
509329,797,28886
534640,797,28887
506933,797,28888
550179,797,28889
503223,797,28890
527457,797,28891
516958,797,28892
527492,797,28893
542449,797,28894
523968,797,28895
518294,797,28896
501115,797,28897
521707,797,28898
544884,797,28899
538903,797,28900
510116,797,28901
504087,797,28902
516379,797,28903
535498,797,28904
534347,797,28905
501402,797,28906
534764,797,28907
549594,797,28908
500341,797,28909
519947,797,28910
536775,797,28911
501918,797,28912
531173,797,28913
526708,797,28914
519949,797,28915
507750,797,28916
520146,797,28917
541010,797,28918
515288,797,28919
529782,797,28920
540289,797,28921
521647,797,28922
543862,797,28923
508938,797,28924
536576,797,28925
544371,797,28926
509765,797,28927
522110,797,28928
528241,797,28929
522829,797,28930
550343,797,28931
519344,797,28932
501677,797,28933
529594,797,28934
546316,797,28935
514883,797,28936
536660,797,28937
540729,797,28938
527670,797,28939
501598,797,28940
514949,797,28941
527658,797,28942
523730,797,28943
522741,797,28944
501935,797,28945
537565,797,28946
510160,797,28947
537068,797,28948
544152,797,28949
546085,797,28950
526988,797,28951
537593,797,28952
501601,797,28953
533372,797,28954
508517,797,28955
545741,797,28956
503919,797,28957
545909,797,28958
544382,797,28959
503612,797,28960
504095,797,28961
549076,797,28962
519215,797,28963
500720,797,28964
543837,797,28965
522528,797,28966
547305,797,28967
517176,797,28968
512346,797,28969
547656,797,28970
517721,797,28971
528353,797,28972
536568,797,28973
542956,797,28974
504209,797,28975
547325,797,28976
523203,796,28977
513480,796,28978
527318,796,28979
525345,796,28980
517432,796,28981
522396,796,28982
547455,796,28983
539162,796,28984
507103,796,28985
516585,796,28986
528724,796,28987
540457,796,28988
544160,796,28989
522735,796,28990
501735,796,28991
537011,796,28992
525361,796,28993
520587,796,28994
541591,796,28995
518919,796,28996
543738,796,28997
516646,796,28998
542465,796,28999
531378,796,29000
540891,796,29001
534159,796,29002
540147,796,29003
520810,796,29004
528495,796,29005
514805,796,29006
524716,796,29007
534558,796,29008
513459,796,29009
534228,796,29010
520933,796,29011
547378,796,29012
546267,796,29013
545486,796,29014
508152,796,29015
501203,796,29016
527865,796,29017
504915,796,29018
537262,796,29019
515972,796,29020
540602,796,29021
508472,796,29022
522206,796,29023
514869,796,29024
533091,796,29025
525527,796,29026
525569,796,29027
532154,796,29028
516817,796,29029
514912,796,29030
512465,796,29031
529525,796,29032
524995,796,29033
525025,796,29034
516151,796,29035
521231,796,29036
513048,796,29037
532486,796,29038
545933,796,29039
510493,796,29040
516354,796,29041
517601,796,29042
510215,796,29043
537457,796,29044
544835,796,29045
508265,796,29046
540783,796,29047
540782,796,29048
503487,796,29049
505237,796,29050
501592,796,29051
542277,796,29052
533828,796,29053
539848,796,29054
505026,796,29055
517715,796,29056
523602,796,29057
540353,796,29058
537260,796,29059
543619,796,29060
527388,796,29061
500504,796,29062
537123,796,29063
512673,796,29064
532045,796,29065
506643,796,29066
527634,796,29067
501086,796,29068
537451,796,29069
505301,796,29070
531919,796,29071
523041,796,29072
509331,796,29073
518776,796,29074
530734,796,29075
515299,796,29076
529398,796,29077
523078,796,29078
518764,796,29079
503866,796,29080
531849,796,29081
519980,796,29082
548024,796,29083
537109,796,29084
550200,796,29085
541457,796,29086
504285,796,29087
541163,796,29088
543672,796,29089
545739,796,29090
546896,796,29091
500428,796,29092
523103,796,29093
546528,796,29094
527384,796,29095
529015,796,29096
525808,796,29097
518179,796,29098
545993,796,29099
541680,796,29100
517656,796,29101
530355,796,29102
531497,796,29103
537341,795,29104
536838,795,29105
523647,795,29106
503977,795,29107
502397,795,29108
503843,795,29109
532540,795,29110
503119,795,29111
514117,795,29112
549767,795,29113
510065,795,29114
537731,795,29115
537899,795,29116
521932,795,29117
506646,795,29118
548865,795,29119
513262,795,29120
516554,795,29121
540662,795,29122
521843,795,29123
537772,795,29124
537726,795,29125
518298,795,29126
533275,795,29127
536458,795,29128
522433,795,29129
528028,795,29130
550414,795,29131
550416,795,29132
531407,795,29133
510355,795,29134
511180,795,29135
515901,795,29136
525938,795,29137
533422,795,29138
520861,795,29139
506419,795,29140
515128,795,29141
518174,795,29142
505136,795,29143
513544,795,29144
528561,795,29145
536116,795,29146
533834,795,29147
540920,795,29148
535166,795,29149
519939,795,29150
511494,795,29151
546594,795,29152
532560,795,29153
532613,795,29154
520885,795,29155
527104,795,29156
522505,795,29157
509830,795,29158
531232,795,29159
527514,795,29160
550924,795,29161
507322,795,29162
540960,795,29163
532620,795,29164
511110,795,29165
542619,795,29166
549564,795,29167
541252,795,29168
550816,795,29169
511663,795,29170
544849,795,29171
513852,795,29172
504384,795,29173
534339,795,29174
537749,795,29175
515295,795,29176
538915,795,29177
508916,795,29178
541018,795,29179
509289,795,29180
508116,795,29181
500256,795,29182
517511,795,29183
513686,795,29184
519773,795,29185
527516,795,29186
536077,795,29187
518239,795,29188
532900,795,29189
520869,795,29190
531720,795,29191
500334,795,29192
527612,795,29193
538393,795,29194
526841,795,29195
544139,795,29196
515766,795,29197
528199,795,29198
514776,795,29199
512023,795,29200
539920,795,29201
506603,795,29202
519221,795,29203
519486,795,29204
504104,795,29205
503716,795,29206
533148,795,29207
514217,795,29208
536816,795,29209
546375,795,29210
501755,795,29211
517430,795,29212
518412,795,29213
516374,795,29214
512600,795,29215
526631,795,29216
541526,795,29217
516717,795,29218
518365,795,29219
512048,795,29220
537994,795,29221
507682,795,29222
521578,795,29223
539683,795,29224
508625,795,29225
544707,795,29226
540443,795,29227
518500,795,29228
507568,795,29229
528112,795,29230
535891,795,29231
512090,795,29232
510224,795,29233
546844,795,29234
545856,795,29235
530778,795,29236
536575,795,29237
505017,795,29238
542224,795,29239
540233,795,29240
539806,795,29241
502618,795,29242
538558,795,29243
542436,795,29244
520751,795,29245
526727,795,29246
503379,795,29247
502477,795,29248
539507,795,29249
541527,795,29250
507748,795,29251
517961,795,29252
531347,795,29253
539501,795,29254
508542,795,29255
544315,795,29256
536945,795,29257
527027,795,29258
514868,795,29259
535525,795,29260
526698,795,29261
518949,795,29262
546373,795,29263
548458,795,29264
500840,795,29265
500534,795,29266
533408,795,29267
503268,795,29268
505245,795,29269
522897,795,29270
513148,795,29271
535404,795,29272
550394,795,29273
509582,795,29274
511901,795,29275
522326,795,29276
500934,795,29277
546804,795,29278
534057,795,29279
504330,795,29280
537607,795,29281
543545,794,29282
522640,794,29283
542887,794,29284
546530,794,29285
512746,794,29286
548428,794,29287
523058,794,29288
517481,794,29289
536883,794,29290
529780,794,29291
532644,794,29292
516693,794,29293
541022,794,29294
522064,794,29295
533035,794,29296
529969,794,29297
540286,794,29298
533622,794,29299
550744,794,29300
501102,794,29301
546534,794,29302
514387,794,29303
510008,794,29304
511364,794,29305
518758,794,29306
510853,794,29307
503056,794,29308
530729,794,29309
501350,794,29310
538808,794,29311
532705,794,29312
501730,794,29313
545041,794,29314
512514,794,29315
542794,794,29316
541750,794,29317
519117,794,29318
506519,794,29319
535665,794,29320
547604,794,29321
522510,794,29322
508118,794,29323
522532,794,29324
542012,794,29325
512441,794,29326
538883,794,29327
519109,794,29328
513909,794,29329
532335,794,29330
508897,794,29331
549071,794,29332
508750,794,29333
510559,794,29334
523834,794,29335
520254,794,29336
538963,794,29337
515733,794,29338
533769,794,29339
511259,794,29340
523043,794,29341
543256,794,29342
539880,794,29343
518069,794,29344
512263,794,29345
515352,794,29346
528446,794,29347
518058,794,29348
548977,794,29349
522912,794,29350
536274,794,29351
546502,794,29352
525702,794,29353
501327,794,29354
546381,794,29355
544567,794,29356
520197,794,29357
513874,794,29358
549515,794,29359
541697,794,29360
504090,794,29361
521409,794,29362
544873,794,29363
518424,794,29364
512008,794,29365
503013,794,29366
527851,794,29367
522796,794,29368
530781,794,29369
507059,794,29370
513297,794,29371
501805,794,29372
546635,794,29373
519844,794,29374
535915,794,29375
502542,794,29376
542961,794,29377
521427,794,29378
501647,794,29379
501437,794,29380
511559,794,29381
524649,794,29382
507066,794,29383
507833,794,29384
533226,794,29385
502510,794,29386
507492,794,29387
503531,794,29388
508248,794,29389
520423,794,29390
507945,794,29391
528388,794,29392
530132,794,29393
545312,794,29394
507946,794,29395
521461,794,29396
511692,794,29397
524367,794,29398
502423,794,29399
539339,794,29400
510689,794,29401
513107,794,29402
513318,794,29403
529105,794,29404
539564,794,29405
532144,794,29406
519840,794,29407
539386,794,29408
526058,794,29409
548283,794,29410
522036,794,29411
501017,794,29412
528084,794,29413
540961,794,29414
519311,794,29415
531320,794,29416
522841,794,29417
524772,794,29418
514491,794,29419
536163,794,29420
513255,794,29421
543179,794,29422
546732,794,29423
526726,794,29424
519943,794,29425
523289,794,29426
513619,794,29427
508902,794,29428
533172,794,29429
515260,794,29430
508862,794,29431
550467,794,29432
540956,794,29433
529592,794,29434
516001,794,29435
542235,794,29436
501567,794,29437
507355,794,29438
508905,794,29439
510335,794,29440
548384,794,29441
520399,794,29442
503135,794,29443
546591,794,29444
550149,794,29445
539156,794,29446
527509,794,29447
526807,794,29448
512121,794,29449
517942,793,29450
536888,793,29451
545119,793,29452
517624,793,29453
528436,793,29454
549755,793,29455
514844,793,29456
504626,793,29457
547986,793,29458
507146,793,29459
536573,793,29460
524945,793,29461
504995,793,29462
507156,793,29463
530863,793,29464
548022,793,29465
548204,793,29466
525657,793,29467
545160,793,29468
509039,793,29469
536937,793,29470
504924,793,29471
507074,793,29472
521757,793,29473
509224,793,29474
508855,793,29475
545505,793,29476
517829,793,29477
523491,793,29478
545198,793,29479
503066,793,29480
528060,793,29481
517929,793,29482
536640,793,29483
517622,793,29484
516777,793,29485
504879,793,29486
536818,793,29487
542798,793,29488
505101,793,29489
531174,793,29490
537566,793,29491
511697,793,29492
533227,793,29493
546154,793,29494
