Roll Number,Total Marks,Rank
114852,1038,14762
103620,1038,14763
118253,1038,14764
118211,1038,14765
115215,1038,14766
112642,1038,14767
127046,1038,14768
127219,1038,14769
124006,1038,14770
101039,1038,14771
131050,1038,14772
126868,1038,14773
125213,1038,14774
104610,1038,14775
125098,1038,14776
133252,1038,14777
105851,1038,14778
114807,1038,14779
130976,1038,14780
106809,1038,14781
132222,1038,14782
103848,1038,14783
116463,1038,14784
124018,1037,14785
114415,1037,14786
100400,1037,14787
100683,1037,14788
118274,1037,14789
114228,1037,14790
112550,1037,14791
123388,1037,14792
120131,1037,14793
109869,1037,14794
120221,1037,14795
116877,1037,14796
111992,1037,14797
101708,1037,14798
100503,1037,14799
102547,1037,14800
129256,1037,14801
127586,1037,14802
114404,1037,14803
105974,1037,14804
132547,1037,14805
119983,1037,14806
115974,1037,14807
121459,1037,14808
116459,1037,14809
127248,1037,14810
106807,1037,14811
115789,1037,14812
124009,1037,14813
121156,1037,14814
113750,1037,14815
109604,1037,14816
130383,1037,14817
128022,1037,14818
126109,1037,14819
120992,1037,14820
103071,1037,14821
101448,1037,14822
109698,1037,14823
126734,1037,14824
112654,1037,14825
130864,1037,14826
111671,1037,14827
113260,1037,14828
104613,1037,14829
111698,1037,14830
121453,1037,14831
117731,1037,14832
103863,1037,14833
114303,1037,14834
127972,1037,14835
114941,1037,14836
122940,1037,14837
112404,1037,14838
110774,1037,14839
109248,1037,14840
133685,1037,14841
121143,1037,14842
100644,1037,14843
115013,1037,14844
108854,1037,14845
121077,1037,14846
111923,1037,14847
114822,1037,14848
130385,1037,14849
118841,1037,14850
117612,1037,14851
104112,1037,14852
113638,1037,14853
123262,1037,14854
101602,1037,14855
125284,1037,14856
129805,1037,14857
107321,1037,14858
131701,1037,14859
118327,1037,14860
110579,1037,14861
115313,1037,14862
101281,1037,14863
107234,1037,14864
127420,1037,14865
114815,1037,14866
105392,1037,14867
100130,1037,14868
116784,1037,14869
107918,1037,14870
130447,1037,14871
107278,1037,14872
100125,1037,14873
119442,1037,14874
107237,1037,14875
126281,1037,14876
101640,1037,14877
112320,1037,14878
124702,1037,14879
125264,1037,14880
113325,1037,14881
101123,1037,14882
128681,1036,14883
111010,1036,14884
111551,1036,14885
116995,1036,14886
104304,1036,14887
105825,1036,14888
109304,1036,14889
118895,1036,14890
103126,1036,14891
111001,1036,14892
107867,1036,14893
127106,1036,14894
114987,1036,14895
121159,1036,14896
120490,1036,14897
118774,1036,14898
110909,1036,14899
105824,1036,14900
160017,1036,14901
103135,1036,14902
114215,1036,14903
120652,1036,14904
110405,1036,14905
113244,1036,14906
111777,1036,14907
131570,1036,14908
102816,1036,14909
130477,1036,14910
105968,1036,14911
125207,1036,14912
123676,1036,14913
104281,1036,14914
106199,1036,14915
116200,1036,14916
124708,1036,14917
106993,1036,14918
100765,1036,14919
103836,1036,14920
131643,1036,14921
131631,1036,14922
129521,1036,14923
133052,1036,14924
103094,1036,14925
122590,1036,14926
106387,1036,14927
107973,1036,14928
108692,1036,14929
124568,1036,14930
121263,1036,14931
117900,1036,14932
130318,1036,14933
124967,1036,14934
102766,1036,14935
123454,1036,14936
110696,1036,14937
115540,1036,14938
117952,1036,14939
105656,1036,14940
110621,1036,14941
107770,1036,14942
131335,1036,14943
114364,1036,14944
122512,1036,14945
110764,1036,14946
118558,1036,14947
125090,1036,14948
132060,1036,14949
110320,1036,14950
110973,1036,14951
100554,1036,14952
126813,1036,14953
120260,1036,14954
128784,1036,14955
125864,1036,14956
106761,1036,14957
122392,1036,14958
127260,1036,14959
103056,1036,14960
109395,1036,14961
100464,1036,14962
118020,1036,14963
122442,1036,14964
128592,1036,14965
102762,1036,14966
121633,1036,14967
115528,1036,14968
126706,1036,14969
120134,1036,14970
101020,1036,14971
104448,1036,14972
133297,1036,14973
114968,1035,14974
133030,1035,14975
108213,1035,14976
125280,1035,14977
132983,1035,14978
106354,1035,14979
114007,1035,14980
112121,1035,14981
121864,1035,14982
126403,1035,14983
100755,1035,14984
114083,1035,14985
101065,1035,14986
131406,1035,14987
102307,1035,14988
113927,1035,14989
124175,1035,14990
106123,1035,14991
107665,1035,14992
112172,1035,14993
116841,1035,14994
105799,1035,14995
103177,1035,14996
101959,1035,14997
118404,1035,14998
113989,1035,14999
110188,1035,15000
100784,1035,15001
113955,1035,15002
100952,1035,15003
109601,1035,15004
160039,1035,15005
122550,1035,15006
103879,1035,15007
102412,1035,15008
106276,1035,15009
100818,1035,15010
109827,1035,15011
125272,1035,15012
120703,1035,15013
114539,1035,15014
122208,1035,15015
106063,1035,15016
113219,1035,15017
117591,1035,15018
124948,1035,15019
132327,1035,15020
111879,1035,15021
124522,1035,15022
107775,1035,15023
129809,1035,15024
120158,1035,15025
122246,1035,15026
117469,1035,15027
116798,1035,15028
109593,1035,15029
102042,1035,15030
102388,1035,15031
126577,1035,15032
131099,1035,15033
109794,1035,15034
113342,1035,15035
126207,1035,15036
131040,1035,15037
104135,1035,15038
122366,1035,15039
125225,1035,15040
118945,1035,15041
100897,1035,15042
116866,1035,15043
109648,1035,15044
122822,1035,15045
114484,1035,15046
107861,1035,15047
117003,1035,15048
109622,1035,15049
126003,1035,15050
116925,1035,15051
104702,1035,15052
130186,1035,15053
124058,1035,15054
123839,1035,15055
110685,1035,15056
130837,1035,15057
125539,1035,15058
130490,1034,15059
116991,1034,15060
124186,1034,15061
115344,1034,15062
132514,1034,15063
103139,1034,15064
106922,1034,15065
120470,1034,15066
104571,1034,15067
112435,1034,15068
124933,1034,15069
111521,1034,15070
100240,1034,15071
116332,1034,15072
110993,1034,15073
121701,1034,15074
122876,1034,15075
126856,1034,15076
118644,1034,15077
117870,1034,15078
120513,1034,15079
126314,1034,15080
119693,1034,15081
124594,1034,15082
103085,1034,15083
110963,1034,15084
101598,1034,15085
108548,1034,15086
125594,1034,15087
104121,1034,15088
119915,1034,15089
131388,1034,15090
109453,1034,15091
108158,1034,15092
121702,1034,15093
117541,1034,15094
107568,1034,15095
112352,1034,15096
128005,1034,15097
104524,1034,15098
117860,1034,15099
121150,1034,15100
101469,1034,15101
110312,1034,15102
125084,1034,15103
107804,1034,15104
111232,1034,15105
102952,1034,15106
114277,1034,15107
126311,1034,15108
114898,1034,15109
109753,1034,15110
121811,1034,15111
119754,1034,15112
112665,1034,15113
105692,1034,15114
117659,1034,15115
104548,1034,15116
124138,1034,15117
114198,1034,15118
124454,1034,15119
113429,1034,15120
130873,1034,15121
131405,1034,15122
130175,1034,15123
109638,1034,15124
107916,1034,15125
125422,1034,15126
117965,1034,15127
131504,1034,15128
103606,1034,15129
132195,1034,15130
119825,1034,15131
115877,1034,15132
107392,1034,15133
110769,1034,15134
127505,1034,15135
132606,1034,15136
108744,1034,15137
126731,1034,15138
130958,1034,15139
127705,1034,15140
113687,1034,15141
126108,1034,15142
115815,1034,15143
104692,1034,15144
106963,1034,15145
102817,1034,15146
126950,1034,15147
119339,1034,15148
109741,1033,15149
122481,1033,15150
119061,1033,15151
128376,1033,15152
105188,1033,15153
101589,1033,15154
104602,1033,15155
130764,1033,15156
115921,1033,15157
100859,1033,15158
125036,1033,15159
101336,1033,15160
122892,1033,15161
126128,1033,15162
122890,1033,15163
119629,1033,15164
115166,1033,15165
111588,1033,15166
124607,1033,15167
122237,1033,15168
101141,1033,15169
106146,1033,15170
109813,1033,15171
129864,1033,15172
108162,1033,15173
109508,1033,15174
119490,1033,15175
160029,1033,15176
101670,1033,15177
123035,1033,15178
126949,1033,15179
103820,1033,15180
114488,1033,15181
125455,1033,15182
131376,1033,15183
125526,1033,15184
124648,1033,15185
121680,1033,15186
103805,1033,15187
122744,1033,15188
121241,1033,15189
131850,1033,15190
109935,1033,15191
111069,1033,15192
102686,1033,15193
117174,1033,15194
130357,1033,15195
119004,1033,15196
104061,1033,15197
100035,1033,15198
101217,1033,15199
127935,1033,15200
113296,1033,15201
115016,1033,15202
124136,1033,15203
106523,1033,15204
112494,1033,15205
104900,1033,15206
124817,1033,15207
123638,1033,15208
111591,1033,15209
106031,1033,15210
129795,1033,15211
104029,1033,15212
107195,1033,15213
120088,1033,15214
109284,1033,15215
108881,1033,15216
129772,1033,15217
123224,1033,15218
131514,1033,15219
110118,1033,15220
109513,1033,15221
111745,1033,15222
123322,1033,15223
132761,1033,15224
116373,1033,15225
112559,1033,15226
100785,1032,15227
127832,1032,15228
102737,1032,15229
116225,1032,15230
117421,1032,15231
120327,1032,15232
123279,1032,15233
123241,1032,15234
123050,1032,15235
125288,1032,15236
102370,1032,15237
122191,1032,15238
127291,1032,15239
116796,1032,15240
108674,1032,15241
133531,1032,15242
120817,1032,15243
127873,1032,15244
126115,1032,15245
101351,1032,15246
116939,1032,15247
124675,1032,15248
109481,1032,15249
102671,1032,15250
114281,1032,15251
111282,1032,15252
100250,1032,15253
109426,1032,15254
111568,1032,15255
123320,1032,15256
130963,1032,15257
115803,1032,15258
102958,1032,15259
114357,1032,15260
127938,1032,15261
114922,1032,15262
100832,1032,15263
120612,1032,15264
112393,1032,15265
108846,1032,15266
128772,1032,15267
121779,1032,15268
131387,1032,15269
113466,1032,15270
130913,1032,15271
118877,1032,15272
116915,1032,15273
130680,1032,15274
106076,1032,15275
133045,1032,15276
128707,1032,15277
100746,1032,15278
106159,1032,15279
103538,1032,15280
107523,1032,15281
115814,1032,15282
117540,1032,15283
121612,1032,15284
116907,1032,15285
123409,1032,15286
128797,1032,15287
105965,1032,15288
119161,1032,15289
102343,1032,15290
112597,1032,15291
116570,1032,15292
132381,1032,15293
119196,1032,15294
102070,1032,15295
108307,1032,15296
104039,1032,15297
117750,1032,15298
122685,1032,15299
119256,1032,15300
125960,1032,15301
108370,1032,15302
125227,1032,15303
105087,1032,15304
118178,1032,15305
112725,1032,15306
119331,1032,15307
115034,1032,15308
119483,1032,15309
129087,1032,15310
120702,1032,15311
111188,1032,15312
113405,1032,15313
117493,1032,15314
115880,1032,15315
116120,1032,15316
110992,1032,15317
115817,1032,15318
100800,1032,15319
108274,1032,15320
116315,1032,15321
121154,1032,15322
117530,1031,15323
121185,1031,15324
114614,1031,15325
104737,1031,15326
105622,1031,15327
116043,1031,15328
116037,1031,15329
116923,1031,15330
115799,1031,15331
114745,1031,15332
108092,1031,15333
116511,1031,15334
110654,1031,15335
130190,1031,15336
130706,1031,15337
125620,1031,15338
105380,1031,15339
121380,1031,15340
104049,1031,15341
132372,1031,15342
120769,1031,15343
114146,1031,15344
130381,1031,15345
127297,1031,15346
131111,1031,15347
115096,1031,15348
100668,1031,15349
120888,1031,15350
116418,1031,15351
100566,1031,15352
128004,1031,15353
108599,1031,15354
128576,1031,15355
133596,1031,15356
116850,1031,15357
130188,1031,15358
122032,1031,15359
128724,1031,15360
123116,1031,15361
110203,1031,15362
120400,1031,15363
124161,1031,15364
123015,1031,15365
103575,1031,15366
108352,1031,15367
106944,1031,15368
110143,1031,15369
116140,1031,15370
105818,1031,15371
133053,1031,15372
121424,1031,15373
104294,1031,15374
126244,1031,15375
102434,1031,15376
127973,1031,15377
123394,1031,15378
112444,1031,15379
120586,1031,15380
105329,1031,15381
126282,1031,15382
130991,1031,15383
110337,1031,15384
128703,1031,15385
117032,1031,15386
102093,1031,15387
129827,1031,15388
130117,1031,15389
125187,1031,15390
132825,1031,15391
117360,1031,15392
124809,1031,15393
119784,1031,15394
123601,1031,15395
105579,1031,15396
108450,1031,15397
115296,1031,15398
121017,1031,15399
108398,1031,15400
110693,1031,15401
105154,1031,15402
110841,1031,15403
100040,1031,15404
108081,1031,15405
127914,1031,15406
111271,1031,15407
120263,1031,15408
117634,1031,15409
122547,1031,15410
108601,1031,15411
124508,1031,15412
109568,1031,15413
116830,1031,15414
126174,1031,15415
110526,1031,15416
120659,1031,15417
118275,1031,15418
108080,1030,15419
107476,1030,15420
112246,1030,15421
113941,1030,15422
120538,1030,15423
130521,1030,15424
124879,1030,15425
120765,1030,15426
113610,1030,15427
103948,1030,15428
122678,1030,15429
117712,1030,15430
124691,1030,15431
126892,1030,15432
120145,1030,15433
122128,1030,15434
109300,1030,15435
126806,1030,15436
120935,1030,15437
112585,1030,15438
107688,1030,15439
127000,1030,15440
106677,1030,15441
113313,1030,15442
125866,1030,15443
109142,1030,15444
101499,1030,15445
123815,1030,15446
118557,1030,15447
108921,1030,15448
121116,1030,15449
123001,1030,15450
118770,1030,15451
132395,1030,15452
126937,1030,15453
121231,1030,15454
123235,1030,15455
129671,1030,15456
104492,1030,15457
129726,1030,15458
110679,1030,15459
109957,1030,15460
100802,1030,15461
128545,1030,15462
105177,1030,15463
130902,1030,15464
106028,1030,15465
121869,1030,15466
100047,1030,15467
105447,1030,15468
121585,1030,15469
133667,1030,15470
119360,1030,15471
126460,1030,15472
106043,1030,15473
132348,1030,15474
131308,1030,15475
124985,1030,15476
103062,1030,15477
131026,1030,15478
119313,1030,15479
105910,1030,15480
129203,1030,15481
119146,1030,15482
128665,1030,15483
100773,1030,15484
100577,1030,15485
103110,1030,15486
106091,1030,15487
104830,1030,15488
100721,1030,15489
126698,1030,15490
111807,1030,15491
129694,1030,15492
112217,1030,15493
112751,1030,15494
131704,1030,15495
130226,1030,15496
122389,1030,15497
130106,1030,15498
114953,1030,15499
107938,1030,15500
125228,1030,15501
123034,1030,15502
102640,1030,15503
132798,1030,15504
112222,1030,15505
130191,1030,15506
114268,1030,15507
120478,1030,15508
106256,1030,15509
131118,1030,15510
117701,1030,15511
131698,1030,15512
107442,1030,15513
107125,1030,15514
108750,1030,15515
124870,1030,15516
117993,1030,15517
122957,1029,15518
132901,1029,15519
125185,1029,15520
128527,1029,15521
101413,1029,15522
113847,1029,15523
102765,1029,15524
122578,1029,15525
106180,1029,15526
109694,1029,15527
121223,1029,15528
106029,1029,15529
133644,1029,15530
132989,1029,15531
106600,1029,15532
113436,1029,15533
119730,1029,15534
121762,1029,15535
113287,1029,15536
130699,1029,15537
133100,1029,15538
121912,1029,15539
119565,1029,15540
129764,1029,15541
108773,1029,15542
102420,1029,15543
120101,1029,15544
130065,1029,15545
114031,1029,15546
131240,1029,15547
120426,1029,15548
103124,1029,15549
120829,1029,15550
121193,1029,15551
133420,1029,15552
104582,1029,15553
131210,1029,15554
129084,1029,15555
105139,1029,15556
124019,1029,15557
119663,1029,15558
108510,1029,15559
121885,1029,15560
121887,1029,15561
131353,1029,15562
102200,1029,15563
108553,1029,15564
132259,1029,15565
128446,1029,15566
121471,1029,15567
111371,1029,15568
104164,1029,15569
113730,1029,15570
111391,1029,15571
106360,1029,15572
107414,1029,15573
121727,1029,15574
128432,1029,15575
106421,1029,15576
104562,1029,15577
122877,1029,15578
116862,1029,15579
120710,1029,15580
119660,1029,15581
110457,1029,15582
127153,1029,15583
113740,1029,15584
119555,1029,15585
130752,1029,15586
127423,1029,15587
100821,1029,15588
107922,1029,15589
101904,1029,15590
113192,1029,15591
105766,1029,15592
123412,1029,15593
130688,1029,15594
121565,1029,15595
129088,1029,15596
133612,1029,15597
127379,1029,15598
121588,1029,15599
117667,1029,15600
122117,1029,15601
121455,1029,15602
115246,1029,15603
133234,1029,15604
124386,1029,15605
109596,1029,15606
117776,1029,15607
108954,1029,15608
111780,1029,15609
125263,1029,15610
127233,1029,15611
121456,1029,15612
109274,1029,15613
109209,1028,15614
119265,1028,15615
121754,1028,15616
119216,1028,15617
112734,1028,15618
123093,1028,15619
133705,1028,15620
133603,1028,15621
123314,1028,15622
105819,1028,15623
110353,1028,15624
123111,1028,15625
123347,1028,15626
104593,1028,15627
119274,1028,15628
107764,1028,15629
124988,1028,15630
115484,1028,15631
131567,1028,15632
112471,1028,15633
102295,1028,15634
113937,1028,15635
115252,1028,15636
125298,1028,15637
115318,1028,15638
111751,1028,15639
116180,1028,15640
116518,1028,15641
106587,1028,15642
125833,1028,15643
106897,1028,15644
125361,1028,15645
123066,1028,15646
131336,1028,15647
107545,1028,15648
130886,1028,15649
124696,1028,15650
108800,1028,15651
112658,1028,15652
125945,1028,15653
113724,1028,15654
104470,1028,15655
119595,1028,15656
103638,1028,15657
115504,1028,15658
120777,1028,15659
121384,1028,15660
107367,1028,15661
111431,1028,15662
130715,1028,15663
128393,1028,15664
130552,1028,15665
106195,1028,15666
127584,1028,15667
132261,1028,15668
110947,1028,15669
110105,1028,15670
118763,1028,15671
132255,1028,15672
125856,1028,15673
117455,1028,15674
121400,1028,15675
110573,1028,15676
127417,1028,15677
126294,1028,15678
115980,1028,15679
114221,1028,15680
108911,1028,15681
131543,1028,15682
106114,1028,15683
116662,1028,15684
117482,1028,15685
108207,1028,15686
114118,1028,15687
112226,1028,15688
117729,1028,15689
106042,1028,15690
117773,1028,15691
101987,1028,15692
126422,1028,15693
119639,1028,15694
109261,1028,15695
108098,1028,15696
125002,1028,15697
107515,1028,15698
123533,1028,15699
127585,1028,15700
101893,1028,15701
123827,1028,15702
108423,1028,15703
123848,1028,15704
105242,1028,15705
116908,1028,15706
114425,1028,15707
120262,1028,15708
102394,1028,15709
119526,1028,15710
113541,1028,15711
116854,1028,15712
119936,1028,15713
125426,1028,15714
133650,1028,15715
122818,1028,15716
114679,1028,15717
118781,1028,15718
126248,1028,15719
131275,1027,15720
133680,1027,15721
123538,1027,15722
127009,1027,15723
129656,1027,15724
101200,1027,15725
111292,1027,15726
127225,1027,15727
124187,1027,15728
119203,1027,15729
127425,1027,15730
123019,1027,15731
129686,1027,15732
117177,1027,15733
121348,1027,15734
108562,1027,15735
109937,1027,15736
100667,1027,15737
109594,1027,15738
119697,1027,15739
106982,1027,15740
119673,1027,15741
117984,1027,15742
133672,1027,15743
108536,1027,15744
105569,1027,15745
132667,1027,15746
109524,1027,15747
118604,1027,15748
102248,1027,15749
110455,1027,15750
127221,1027,15751
129537,1027,15752
103077,1027,15753
112886,1027,15754
132620,1027,15755
102131,1027,15756
104439,1027,15757
133239,1027,15758
117844,1027,15759
132945,1027,15760
115349,1027,15761
126081,1027,15762
132220,1027,15763
127493,1027,15764
101777,1027,15765
115889,1027,15766
109406,1027,15767
133127,1027,15768
112012,1027,15769
113399,1027,15770
101804,1027,15771
121016,1027,15772
120372,1027,15773
109213,1027,15774
119870,1027,15775
110175,1027,15776
130127,1027,15777
106709,1027,15778
107056,1027,15779
105733,1027,15780
128032,1027,15781
123200,1027,15782
100759,1027,15783
118527,1027,15784
111922,1027,15785
109671,1027,15786
112656,1027,15787
132030,1027,15788
101945,1027,15789
132140,1027,15790
110198,1027,15791
102363,1027,15792
103093,1027,15793
108763,1027,15794
122958,1027,15795
125870,1027,15796
115510,1027,15797
108278,1027,15798
127174,1027,15799
116402,1027,15800
120331,1027,15801
110357,1027,15802
133478,1027,15803
121573,1027,15804
109686,1027,15805
129769,1027,15806
122438,1027,15807
131800,1027,15808
130708,1027,15809
106590,1027,15810
125236,1027,15811
107140,1027,15812
123351,1027,15813
122377,1027,15814
107739,1027,15815
119455,1027,15816
118676,1027,15817
109870,1027,15818
104673,1027,15819
133669,1027,15820
108136,1027,15821
131088,1026,15822
107411,1026,15823
102482,1026,15824
110694,1026,15825
127432,1026,15826
127900,1026,15827
117862,1026,15828
108659,1026,15829
130940,1026,15830
103559,1026,15831
109489,1026,15832
114803,1026,15833
108662,1026,15834
124215,1026,15835
127609,1026,15836
118121,1026,15837
118961,1026,15838
127939,1026,15839
105511,1026,15840
124827,1026,15841
101008,1026,15842
130675,1026,15843
107556,1026,15844
115601,1026,15845
123304,1026,15846
106667,1026,15847
131536,1026,15848
120679,1026,15849
124718,1026,15850
119877,1026,15851
122118,1026,15852
127523,1026,15853
120249,1026,15854
107893,1026,15855
130221,1026,15856
101724,1026,15857
103080,1026,15858
109819,1026,15859
102759,1026,15860
129538,1026,15861
104897,1026,15862
114236,1026,15863
126819,1026,15864
108528,1026,15865
101232,1026,15866
107239,1026,15867
114671,1026,15868
117809,1026,15869
106179,1026,15870
125301,1026,15871
127024,1026,15872
113224,1026,15873
111744,1026,15874
100099,1026,15875
108216,1026,15876
130533,1026,15877
104594,1026,15878
114475,1026,15879
112061,1026,15880
120210,1026,15881
101119,1026,15882
107921,1026,15883
124125,1026,15884
108873,1026,15885
111990,1026,15886
120356,1026,15887
131472,1026,15888
113668,1026,15889
131500,1026,15890
102286,1026,15891
105641,1026,15892
129262,1026,15893
109037,1026,15894
115291,1026,15895
124145,1026,15896
128350,1026,15897
103957,1026,15898
122807,1026,15899
112095,1026,15900
116758,1026,15901
117665,1026,15902
119544,1026,15903
118668,1026,15904
106139,1026,15905
129539,1026,15906
101327,1026,15907
120947,1026,15908
105448,1026,15909
113328,1026,15910
116361,1026,15911
125592,1026,15912
123298,1026,15913
102519,1026,15914
119065,1025,15915
121103,1025,15916
131251,1025,15917
115401,1025,15918
132623,1025,15919
116951,1025,15920
108555,1025,15921
130977,1025,15922
111065,1025,15923
119670,1025,15924
106484,1025,15925
132759,1025,15926
125045,1025,15927
130244,1025,15928
121309,1025,15929
102036,1025,15930
106991,1025,15931
128535,1025,15932
115025,1025,15933
128750,1025,15934
120023,1025,15935
120056,1025,15936
133477,1025,15937
108646,1025,15938
119328,1025,15939
106938,1025,15940
107230,1025,15941
111368,1025,15942
109730,1025,15943
102966,1025,15944
109425,1025,15945
128731,1025,15946
104618,1025,15947
110350,1025,15948
108931,1025,15949
118995,1025,15950
103042,1025,15951
126286,1025,15952
100808,1025,15953
111376,1025,15954
108649,1025,15955
108634,1025,15956
126764,1025,15957
112396,1025,15958
114916,1025,15959
103064,1025,15960
127154,1025,15961
121602,1025,15962
102549,1025,15963
105822,1025,15964
122238,1025,15965
111926,1025,15966
109391,1025,15967
105451,1025,15968
121559,1025,15969
125306,1025,15970
118014,1025,15971
119525,1025,15972
132551,1025,15973
103560,1025,15974
114270,1025,15975
105417,1025,15976
119362,1025,15977
122978,1025,15978
130465,1025,15979
121544,1025,15980
122111,1025,15981
108094,1025,15982
126635,1025,15983
124717,1025,15984
124158,1025,15985
120648,1025,15986
127561,1025,15987
106067,1025,15988
114274,1025,15989
111752,1025,15990
116434,1025,15991
133074,1025,15992
118622,1025,15993
111221,1025,15994
102887,1025,15995
124415,1025,15996
128299,1025,15997
112843,1025,15998
125006,1025,15999
127298,1025,16000
129496,1025,16001
120160,1025,16002
128602,1025,16003
126250,1025,16004
104027,1025,16005
120192,1025,16006
123500,1025,16007
109088,1025,16008
125531,1025,16009
116847,1025,16010
111812,1025,16011
104161,1025,16012
124676,1025,16013
120873,1025,16014
117741,1025,16015
105977,1025,16016
127867,1025,16017
123067,1025,16018
105610,1025,16019
107636,1025,16020
127917,1025,16021
122576,1025,16022
105356,1025,16023
119334,1024,16024
114349,1024,16025
121707,1024,16026
123188,1024,16027
102973,1024,16028
118678,1024,16029
124201,1024,16030
107649,1024,16031
112595,1024,16032
102970,1024,16033
129297,1024,16034
122568,1024,16035
105459,1024,16036
119905,1024,16037
129730,1024,16038
120647,1024,16039
102589,1024,16040
107063,1024,16041
133613,1024,16042
108101,1024,16043
115805,1024,16044
118694,1024,16045
101023,1024,16046
109256,1024,16047
120154,1024,16048
107807,1024,16049
132223,1024,16050
109471,1024,16051
124200,1024,16052
108290,1024,16053
132125,1024,16054
130300,1024,16055
102487,1024,16056
107832,1024,16057
130920,1024,16058
123469,1024,16059
105220,1024,16060
114149,1024,16061
125939,1024,16062
126466,1024,16063
102196,1024,16064
118575,1024,16065
112365,1024,16066
126455,1024,16067
107506,1024,16068
121749,1024,16069
129660,1024,16070
104232,1024,16071
117846,1024,16072
112787,1024,16073
129702,1024,16074
131644,1024,16075
130756,1024,16076
124895,1024,16077
131083,1024,16078
125061,1024,16079
124142,1024,16080
123101,1024,16081
109203,1024,16082
132801,1024,16083
116918,1024,16084
113550,1024,16085
103865,1024,16086
116271,1024,16087
121071,1024,16088
118629,1024,16089
123143,1024,16090
101644,1024,16091
101888,1024,16092
133483,1024,16093
109456,1024,16094
110795,1024,16095
129498,1024,16096
130386,1024,16097
104053,1024,16098
119324,1024,16099
122367,1024,16100
107871,1024,16101
106003,1024,16102
109811,1024,16103
106241,1024,16104
126090,1024,16105
133679,1024,16106
108960,1024,16107
120806,1024,16108
132602,1024,16109
101175,1024,16110
109140,1023,16111
104858,1023,16112
122899,1023,16113
130220,1023,16114
104210,1023,16115
126920,1023,16116
107339,1023,16117
107995,1023,16118
116011,1023,16119
131086,1023,16120
118478,1023,16121
114676,1023,16122
122880,1023,16123
102121,1023,16124
102428,1023,16125
115989,1023,16126
106222,1023,16127
111697,1023,16128
104859,1023,16129
102534,1023,16130
117690,1023,16131
102197,1023,16132
126013,1023,16133
125941,1023,16134
121824,1023,16135
104359,1023,16136
104682,1023,16137
121867,1023,16138
105409,1023,16139
105546,1023,16140
132339,1023,16141
131066,1023,16142
118846,1023,16143
126272,1023,16144
106110,1023,16145
107274,1023,16146
110966,1023,16147
126542,1023,16148
103623,1023,16149
108052,1023,16150
109190,1023,16151
107423,1023,16152
110051,1023,16153
127049,1023,16154
127895,1023,16155
113759,1023,16156
110081,1023,16157
106724,1023,16158
122293,1023,16159
125172,1023,16160
114162,1023,16161
118290,1023,16162
127834,1023,16163
122752,1023,16164
132308,1023,16165
106633,1023,16166
120096,1023,16167
106898,1023,16168
127632,1023,16169
105450,1023,16170
112887,1023,16171
118653,1023,16172
109705,1023,16173
128738,1023,16174
100688,1023,16175
124133,1023,16176
125816,1023,16177
115340,1023,16178
133689,1023,16179
117959,1023,16180
121482,1023,16181
122705,1023,16182
103581,1023,16183
102267,1023,16184
104145,1023,16185
124869,1023,16186
104326,1023,16187
102100,1023,16188
103945,1023,16189
125112,1023,16190
102950,1023,16191
123603,1023,16192
126572,1023,16193
105378,1023,16194
126760,1023,16195
118227,1023,16196
107544,1023,16197
125922,1023,16198
105788,1023,16199
125223,1023,16200
124007,1023,16201
125003,1023,16202
130092,1023,16203
110404,1023,16204
116497,1023,16205
125654,1023,16206
120172,1023,16207
133692,1023,16208
107776,1023,16209
107772,1023,16210
112629,1023,16211
104960,1022,16212
104603,1022,16213
114139,1022,16214
117688,1022,16215
102271,1022,16216
121828,1022,16217
124155,1022,16218
125294,1022,16219
106986,1022,16220
132592,1022,16221
132099,1022,16222
125295,1022,16223
104736,1022,16224
131378,1022,16225
126646,1022,16226
106322,1022,16227
125001,1022,16228
128584,1022,16229
120834,1022,16230
107408,1022,16231
123850,1022,16232
106204,1022,16233
117823,1022,16234
121620,1022,16235
118217,1022,16236
129948,1022,16237
109637,1022,16238
130740,1022,16239
118110,1022,16240
110333,1022,16241
128764,1022,16242
119398,1022,16243
118345,1022,16244
117049,1022,16245
104463,1022,16246
117812,1022,16247
114178,1022,16248
108895,1022,16249
104150,1022,16250
125688,1022,16251
105212,1022,16252
107722,1022,16253
121233,1022,16254
104770,1022,16255
129044,1022,16256
119454,1022,16257
117362,1022,16258
130600,1022,16259
114658,1022,16260
119264,1022,16261
118291,1022,16262
120060,1022,16263
106460,1022,16264
121710,1022,16265
117916,1022,16266
124942,1022,16267
105092,1022,16268
107803,1022,16269
111320,1022,16270
117439,1022,16271
111921,1022,16272
115463,1022,16273
114006,1022,16274
125086,1022,16275
109719,1022,16276
101884,1022,16277
131071,1022,16278
114530,1022,16279
115835,1022,16280
101393,1022,16281
104914,1022,16282
129643,1022,16283
125815,1022,16284
100363,1022,16285
126118,1022,16286
131203,1022,16287
110278,1022,16288
111946,1022,16289
129243,1022,16290
118075,1022,16291
121152,1022,16292
113906,1022,16293
104998,1022,16294
126575,1022,16295
107686,1022,16296
105769,1022,16297
102603,1022,16298
125814,1022,16299
107767,1022,16300
115325,1022,16301
121540,1022,16302
130142,1022,16303
129020,1022,16304
100210,1022,16305
124503,1022,16306
109690,1022,16307
115400,1022,16308
105761,1022,16309
109650,1022,16310
110026,1022,16311
129294,1021,16312
123299,1021,16313
125744,1021,16314
